Manifest,Origin Lic.,Origin Facility,Origin Facility Type,Dest. Lic.,Destination Facility,Dest. Facility Type,Type,Created,Created by User,Received,Received by User,Package,State,Item,Item Category,Shipper Dollar Amount,Receiver Dollar Amount,Actual Ship'd,UoM,Actual Rcv'd,UoM,Count Ship'd,UoM,Count Rcv'd,UoM,Weight Ship'd,UoM,Weight Rcv'd,UoM
0001278476,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Transfer,3/16/2017 8:10:24 PM +00:00,Ronald Morris,3/16/2017 8:11:48 PM +00:00,Ronald Morris,1A40003126874A8000004190,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,10.0000,ea,10.0000,ea,10.00000000,ea,10.00000000,ea,0.00000000,lb,0.00000000,lb
0001278476,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Transfer,3/16/2017 8:10:24 PM +00:00,Ronald Morris,3/16/2017 8:11:48 PM +00:00,Ronald Morris,1A40003126874A8000004200,Accepted,KK Labs 0.5g Syringe,Concentrate (Each),,,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001278476,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Transfer,3/16/2017 8:10:24 PM +00:00,Ronald Morris,3/16/2017 8:11:48 PM +00:00,Ronald Morris,1A40003126874A8000004203,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,22.0000,ea,22.0000,ea,22.00000000,ea,22.00000000,ea,0.00000000,lb,0.00000000,lb
0001278476,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Transfer,3/16/2017 8:10:24 PM +00:00,Ronald Morris,3/16/2017 8:11:48 PM +00:00,Ronald Morris,1A40003126874A8000004204,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,8.0000,ea,8.0000,ea,8.00000000,ea,8.00000000,ea,0.00000000,lb,0.00000000,lb
0001278476,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Transfer,3/16/2017 8:10:24 PM +00:00,Ronald Morris,3/16/2017 8:11:48 PM +00:00,Ronald Morris,1A40003126874A8000004229,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,16.0000,ea,16.0000,ea,16.00000000,ea,16.00000000,ea,0.00000000,lb,0.00000000,lb
0001278476,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Transfer,3/16/2017 8:10:24 PM +00:00,Ronald Morris,3/16/2017 8:11:48 PM +00:00,Ronald Morris,1A40003126874A8000004258,Accepted,KK Labs 0.5g Syringe,Concentrate (Each),,,40.0000,ea,40.0000,ea,40.00000000,ea,40.00000000,ea,0.00000000,lb,0.00000000,lb
0001278492,404R-00099,MOUNTAIN HIGH PRODUCTS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/16/2017 8:19:51 PM +00:00,Dylan Best,3/17/2017 10:19:42 PM +00:00,Ronald Morris,1A40003126874E3000027001,Accepted,Wana Watermelon Gummies 100 mg,Infused (edible),200.00,200.00,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001278492,404R-00099,MOUNTAIN HIGH PRODUCTS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/16/2017 8:19:51 PM +00:00,Dylan Best,3/17/2017 10:19:42 PM +00:00,Ronald Morris,1A40003126874E3000027002,Accepted,Wana Peach Gummies 100 mg,Infused (edible),200.00,200.00,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001278492,404R-00099,MOUNTAIN HIGH PRODUCTS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/16/2017 8:19:51 PM +00:00,Dylan Best,3/17/2017 10:19:42 PM +00:00,Ronald Morris,1A40003126874E3000027003,Accepted,Wana Sativa Gummies 100 mg,Infused (edible),420.00,420.00,40.0000,ea,40.0000,ea,40.00000000,ea,40.00000000,ea,0.00000000,lb,0.00000000,lb
0001278492,404R-00099,MOUNTAIN HIGH PRODUCTS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/16/2017 8:19:51 PM +00:00,Dylan Best,3/17/2017 10:19:42 PM +00:00,Ronald Morris,1A40003126874E3000027004,Accepted,Wana Indica Gummies 100 mg,Infused (edible),420.00,420.00,40.0000,ea,40.0000,ea,40.00000000,ea,40.00000000,ea,0.00000000,lb,0.00000000,lb
0001279087,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/16/2017 11:58:23 PM +00:00,Jimmy Dang,3/17/2017 6:22:43 PM +00:00,Ronald Morris,1A40003126874AF000021091,Accepted,Cheeba Chew - Indica 8 Pak (80mg),Infused (edible),250.00,250.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001279087,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/16/2017 11:58:23 PM +00:00,Jimmy Dang,3/17/2017 6:22:43 PM +00:00,Ronald Morris,1A40003126874AF000021092,Accepted,Dabba - Indica 10 Pak (100mg),Infused (edible),220.00,220.00,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001279823,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/17/2017 2:58:58 PM +00:00,Nicholas Barbagallo,3/17/2017 6:23:37 PM +00:00,Ronald Morris,1A40003126874A5000012857,Accepted,Heavenly Honey Chill PIlls,Infused (edible),187.60,187.60,26.0000,ea,26.0000,ea,26.00000000,ea,26.00000000,ea,0.00000000,lb,0.00000000,lb
0001279823,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/17/2017 2:58:58 PM +00:00,Nicholas Barbagallo,3/17/2017 6:23:37 PM +00:00,Ronald Morris,1A40003126874A5000012858,Accepted,Sublime Spearmint Chill Pills,Infused (edible),187.60,187.60,26.0000,ea,26.0000,ea,26.00000000,ea,26.00000000,ea,0.00000000,lb,0.00000000,lb
0001279823,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/17/2017 2:58:58 PM +00:00,Nicholas Barbagallo,3/17/2017 6:23:37 PM +00:00,Ronald Morris,1A40003126874A5000012859,Accepted,Super CBD Blueberry Chill Pills,Infused (edible),187.60,187.60,26.0000,ea,26.0000,ea,26.00000000,ea,26.00000000,ea,0.00000000,lb,0.00000000,lb
0001283844,404R-00060,HIS WAY HERBS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/20/2017 5:43:08 PM +00:00,Joseph Buchanan,3/21/2017 3:45:45 PM +00:00,Ronald Morris,1A40003126874BC000011842,Accepted,Americanna CannaPuffs Sour Mix 10pk 100mg Bottle,Infused (edible),225.00,225.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001284825,404R-00017,GREEN CROSS COLORADO LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/20/2017 10:28:52 PM +00:00,Patrick Raby,3/21/2017 10:29:33 PM +00:00,Ronald Morris,1A4000312687491000051684,Accepted,Cannapunch Rec Pine-Mango 100mg,Infused (edible),141.00,141.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001284825,404R-00017,GREEN CROSS COLORADO LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/20/2017 10:28:52 PM +00:00,Patrick Raby,3/21/2017 10:29:33 PM +00:00,Ronald Morris,1A4000312687491000051685,Accepted,Cannapunch Rec Watermelon 100mg,Infused (edible),141.00,141.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001284825,404R-00017,GREEN CROSS COLORADO LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/20/2017 10:28:52 PM +00:00,Patrick Raby,3/21/2017 10:29:33 PM +00:00,Ronald Morris,1A4000312687491000051686,Accepted,CannaPunch Rec Grape 100mg,Infused (edible),141.00,141.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001284825,404R-00017,GREEN CROSS COLORADO LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/20/2017 10:28:52 PM +00:00,Patrick Raby,3/21/2017 10:29:33 PM +00:00,Ronald Morris,1A4000312687491000051687,Accepted,CannaPunch Rec Blue Raz 100mg,Infused (edible),141.00,141.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001284825,404R-00017,GREEN CROSS COLORADO LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/20/2017 10:28:52 PM +00:00,Patrick Raby,3/21/2017 10:29:33 PM +00:00,Ronald Morris,1A4000312687491000051688,Accepted,Dutch Girl Waffle Cookie 100mg,Infused (edible),240.00,240.00,24.0000,ea,24.0000,ea,24.00000000,ea,24.00000000,ea,0.00000000,lb,0.00000000,lb
0001287740,404R-00199,PLATINUM FOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/21/2017 11:23:03 PM +00:00,Tamar Tyson,3/22/2017 10:48:33 PM +00:00,Ronald Morris,1A4000312687547000002777,Accepted,Blue Raspberry Gummies 10pk Indica,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001287740,404R-00199,PLATINUM FOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/21/2017 11:23:03 PM +00:00,Tamar Tyson,3/22/2017 10:48:33 PM +00:00,Ronald Morris,1A4000312687547000002778,Accepted,Tropical Punch Gummies 10pk Indica,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001287740,404R-00199,PLATINUM FOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/21/2017 11:23:03 PM +00:00,Tamar Tyson,3/22/2017 10:48:33 PM +00:00,Ronald Morris,1A4000312687547000002779,Accepted,Watermelon Blast Gummies 10pk Indica,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001287740,404R-00199,PLATINUM FOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/21/2017 11:23:03 PM +00:00,Tamar Tyson,3/22/2017 10:48:33 PM +00:00,Ronald Morris,1A4000312687547000002780,Accepted,Kiwi Strawberry Gummies 10pk Indica,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001287740,404R-00199,PLATINUM FOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/21/2017 11:23:03 PM +00:00,Tamar Tyson,3/22/2017 10:48:33 PM +00:00,Ronald Morris,1A4000312687547000002781,Accepted,Blue Raspberry Gummies 10pk Sativa,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001287740,404R-00199,PLATINUM FOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/21/2017 11:23:03 PM +00:00,Tamar Tyson,3/22/2017 10:48:33 PM +00:00,Ronald Morris,1A4000312687547000002782,Accepted,Tropical Punch Gummies 10pk Sativa,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001287740,404R-00199,PLATINUM FOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/21/2017 11:23:03 PM +00:00,Tamar Tyson,3/22/2017 10:48:33 PM +00:00,Ronald Morris,1A4000312687547000002783,Accepted,Watermelon Blast Gummies 10pk Sativa,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001287740,404R-00199,PLATINUM FOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/21/2017 11:23:03 PM +00:00,Tamar Tyson,3/22/2017 10:48:33 PM +00:00,Ronald Morris,1A4000312687547000002784,Accepted,Kiwi Strawberry Gummies 10pk Sativa,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001288013,404R-00170,STAYCON LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 12:41:29 AM +00:00,Ruth Coats,3/22/2017 8:08:15 PM +00:00,Ronald Morris,1A400031268752A000034004,Accepted,rw.SESH020317.01SLH Super Lemon Haze (1g Distillate Syringe) - Each,Concentrate (Each),0.01,0.01,1.0000,ea,1.0000,ea,1.00000000,ea,1.00000000,ea,0.00000000,lb,0.00000000,lb
0001288013,404R-00170,STAYCON LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 12:41:29 AM +00:00,Ruth Coats,3/22/2017 8:08:15 PM +00:00,Ronald Morris,1A400031268752A000034005,Accepted,Craft Distillate Cartridge (500ml ea) - Banana Kush,Concentrate (Each),0.01,0.01,1.0000,ea,1.0000,ea,1.00000000,ea,1.00000000,ea,0.00000000,lb,0.00000000,lb
0001288013,404R-00170,STAYCON LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 12:41:29 AM +00:00,Ruth Coats,3/22/2017 8:08:15 PM +00:00,Ronald Morris,1A400031268752A000034006,Accepted,Craft Distillate Cartridge (500ml ea) - Hell's OG,Concentrate (Each),0.01,0.01,1.0000,ea,1.0000,ea,1.00000000,ea,1.00000000,ea,0.00000000,lb,0.00000000,lb
0001288013,404R-00170,STAYCON LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 12:41:29 AM +00:00,Ruth Coats,3/22/2017 8:08:15 PM +00:00,Ronald Morris,1A400031268752A000034007,Accepted,Craft Distillate Cartridge (500ml ea) - Starkiller,Concentrate (Each),0.01,0.01,1.0000,ea,1.0000,ea,1.00000000,ea,1.00000000,ea,0.00000000,lb,0.00000000,lb
0001288329,404R-00038,THE GREENEST GREEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 1:53:25 PM +00:00,Kyle Brown,3/22/2017 4:56:57 PM +00:00,Ronald Morris,1A40003126874A6000016217,Accepted,BOLDER Starter Pack,Concentrate,0.04,0.04,3.5000,g,3.5000,g,0.00000000,ea,0.00000000,ea,0.00771618,lb,0.00771618,lb
0001288784,404R-00025,VIRGINIAS KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 4:39:28 PM +00:00,David Powers,3/23/2017 7:23:48 PM +00:00,Ronald Morris,1A4000312687499000016840,Accepted,BK-Canyon Lands,Infused (edible),105.00,105.00,10.0000,ea,10.0000,ea,10.00000000,ea,10.00000000,ea,0.00000000,lb,0.00000000,lb
0001288784,404R-00025,VIRGINIAS KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 4:39:28 PM +00:00,David Powers,3/23/2017 7:23:48 PM +00:00,Ronald Morris,1A4000312687499000016841,Accepted,BK-Alpine Glacier,Infused (edible),210.00,210.00,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001288784,404R-00025,VIRGINIAS KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 4:39:28 PM +00:00,David Powers,3/23/2017 7:23:48 PM +00:00,Ronald Morris,1A4000312687499000016842,Accepted,BK-Mesa Skyline,Infused (edible),105.00,105.00,10.0000,ea,10.0000,ea,10.00000000,ea,10.00000000,ea,0.00000000,lb,0.00000000,lb
0001288893,404R-00069,URBAN CANNABIS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 4:49:32 PM +00:00,Rachel Garnett,3/23/2017 4:57:21 PM +00:00,Ronald Morris,1A40003126874C5000000655,Accepted,Dr. J's 80mg AM Health Capsules: Sativa,Infused (edible),180.00,180.00,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001288893,404R-00069,URBAN CANNABIS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 4:49:32 PM +00:00,Rachel Garnett,3/23/2017 4:57:21 PM +00:00,Ronald Morris,1A40003126874C5000000656,Accepted,Dr.  J's 80mg PM Health Capsules: Indica,Infused (edible),180.00,180.00,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001290450,404R-00017,GREEN CROSS COLORADO LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/22/2017 11:09:29 PM +00:00,Ian Secora,3/23/2017 7:21:40 PM +00:00,Ronald Morris,1A4000312687491000052230,Accepted,HE Assorted Fruity Pucks 100mg,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001291536,404R-00048,JULIE & KATE BAKED GOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 3:59:59 PM +00:00,Ashley Rodriguez,3/23/2017 8:19:49 PM +00:00,Ronald Morris,1A40003126874B0000004034,Accepted,Julies60mgGranolaBar,Infused (edible),0.01,0.01,2.0000,ea,2.0000,ea,2.00000000,ea,2.00000000,ea,0.00000000,lb,0.00000000,lb
0001291536,404R-00048,JULIE & KATE BAKED GOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 3:59:59 PM +00:00,Ashley Rodriguez,3/23/2017 8:19:49 PM +00:00,Ronald Morris,1A40003126874B0000004035,Accepted,Julies60mgNuttyBite,Infused (edible),0.01,0.01,2.0000,ea,2.0000,ea,2.00000000,ea,2.00000000,ea,0.00000000,lb,0.00000000,lb
0001291536,404R-00048,JULIE & KATE BAKED GOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 3:59:59 PM +00:00,Ashley Rodriguez,3/23/2017 8:19:49 PM +00:00,Ronald Morris,1A40003126874B0000004036,Accepted,Julies10mg Granola,Infused (edible),0.01,0.01,5.0000,ea,5.0000,ea,5.00000000,ea,5.00000000,ea,0.00000000,lb,0.00000000,lb
0001291536,404R-00048,JULIE & KATE BAKED GOODS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 3:59:59 PM +00:00,Ashley Rodriguez,3/23/2017 8:19:49 PM +00:00,Ronald Morris,1A40003126874B0000004037,Accepted,Julies10mgSeedMix,Infused (edible),0.01,0.01,5.0000,ea,5.0000,ea,5.00000000,ea,5.00000000,ea,0.00000000,lb,0.00000000,lb
0001292105,404R-00134,THE GROW FOUNDRY INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 6:14:35 PM +00:00,Alex Lindsey,,,1A4000312687506000011525,Shipped,"Bar - 100mg, Dark Chocolate, Salt & Nibs",Infused (edible),108.00,,12.0000,ea,,,12.00000000,ea,0.00000000,ea,0.00000000,lb,0.00000000,lb
0001292105,404R-00134,THE GROW FOUNDRY INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 6:14:35 PM +00:00,Alex Lindsey,,,1A4000312687506000011526,Shipped,"Bar - 100mg, Milk Chocolate, Coffee & Doughnuts",Infused (edible),108.00,,12.0000,ea,,,12.00000000,ea,0.00000000,ea,0.00000000,lb,0.00000000,lb
0001292105,404R-00134,THE GROW FOUNDRY INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 6:14:35 PM +00:00,Alex Lindsey,,,1A4000312687506000011527,Shipped,"Bar - 100mg, Milk Chocolate, Maple & Pecan",Infused (edible),108.00,,12.0000,ea,,,12.00000000,ea,0.00000000,ea,0.00000000,lb,0.00000000,lb
0001292105,404R-00134,THE GROW FOUNDRY INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 6:14:35 PM +00:00,Alex Lindsey,,,1A4000312687506000011528,Shipped,"Bar - 100mg, Dark Chocolate, Fire & Orange",Infused (edible),0.10,,1.0000,ea,,,1.00000000,ea,0.00000000,ea,0.00000000,lb,0.00000000,lb
0001292842,404R-00010,LEFT BANK LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 9:45:59 PM +00:00,Steven Inzurriaga,3/24/2017 6:46:27 PM +00:00,Ronald Morris,1A400031268748A000051794,Accepted,Dixie Delivery Package- Root Beer Elixir,Infused (edible),240.00,240.00,24.0000,ea,24.0000,ea,24.00000000,ea,24.00000000,ea,0.00000000,lb,0.00000000,lb
0001292842,404R-00010,LEFT BANK LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 9:45:59 PM +00:00,Steven Inzurriaga,3/24/2017 6:46:27 PM +00:00,Ronald Morris,1A400031268748A000051795,Accepted,Dixie Delivery Package- Elixirs Berry Lemonade 100mg,Infused (edible),240.00,240.00,24.0000,ea,24.0000,ea,24.00000000,ea,24.00000000,ea,0.00000000,lb,0.00000000,lb
0001292842,404R-00010,LEFT BANK LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 9:45:59 PM +00:00,Steven Inzurriaga,3/24/2017 6:46:27 PM +00:00,Ronald Morris,1A400031268748A000051796,Accepted,Dixie Delivery Package - Spearmint Dew Drops,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001292842,404R-00010,LEFT BANK LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 9:45:59 PM +00:00,Steven Inzurriaga,3/24/2017 6:46:27 PM +00:00,Ronald Morris,1A400031268748A000051797,Accepted,Dixie Delivery Package - Ginger Mango Dew Drops,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001292842,404R-00010,LEFT BANK LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 9:45:59 PM +00:00,Steven Inzurriaga,3/24/2017 6:46:27 PM +00:00,Ronald Morris,1A400031268748A000051798,Accepted,Dixie Delivery Package - Watermelon Dew Drops,Infused (edible),120.00,120.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001292842,404R-00010,LEFT BANK LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/23/2017 9:45:59 PM +00:00,Steven Inzurriaga,3/24/2017 6:46:27 PM +00:00,Ronald Morris,1A400031268748A000051918,Accepted,Dixie Delivery Package- Cherry Limeade,Infused (edible),240.00,240.00,24.0000,ea,24.0000,ea,24.00000000,ea,24.00000000,ea,0.00000000,lb,0.00000000,lb
0001293140,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/24/2017 12:00:01 AM +00:00,Jimmy Dang,3/24/2017 6:45:42 PM +00:00,Ronald Morris,1A40003126874AF000021645,Accepted,Green Hornet - Indica 10 Pak (100mg),Infused (edible),275.00,275.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001293140,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/24/2017 12:00:01 AM +00:00,Jimmy Dang,3/24/2017 6:45:42 PM +00:00,Ronald Morris,1A40003126874AF000021646,Accepted,Green Hornet - Sativa 10 Pak (100mg),Infused (edible),275.00,275.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001293849,404R-00038,THE GREENEST GREEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/24/2017 3:05:31 PM +00:00,Kyle Brown,3/24/2017 4:27:36 PM +00:00,Ronald Morris,1A40003126874A6000016596,Accepted,BOLDER Dank Cake Sugar,Concentrate,0.08,0.08,8.0000,g,8.0000,g,0.00000000,ea,0.00000000,ea,0.01763698,lb,0.01763698,lb
0001294005,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/24/2017 3:48:30 PM +00:00,Nicholas Barbagallo,3/24/2017 5:18:53 PM +00:00,Ronald Morris,1A40003126874A5000012945,Accepted,Heavenly Honey Chill PIlls,Infused (edible),187.60,187.60,26.0000,ea,26.0000,ea,26.00000000,ea,26.00000000,ea,0.00000000,lb,0.00000000,lb
0001294005,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/24/2017 3:48:30 PM +00:00,Nicholas Barbagallo,3/24/2017 5:18:53 PM +00:00,Ronald Morris,1A40003126874A5000012946,Accepted,Sublime Spearmint Chill Pills,Infused (edible),187.60,187.60,26.0000,ea,26.0000,ea,26.00000000,ea,26.00000000,ea,0.00000000,lb,0.00000000,lb
0001294005,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/24/2017 3:48:30 PM +00:00,Nicholas Barbagallo,3/24/2017 5:18:53 PM +00:00,Ronald Morris,1A40003126874A5000012947,Accepted,Super CBD Blueberry Chill Pills,Infused (edible),375.10,375.10,51.0000,ea,51.0000,ea,51.00000000,ea,51.00000000,ea,0.00000000,lb,0.00000000,lb
0001297489,404R-00197,LOST CREEK VENTURES INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/27/2017 6:01:45 PM +00:00,Lara Parker,3/27/2017 6:35:34 PM +00:00,Ronald Morris,1A4000312687545000001159,Accepted,Tangerine Kush Sugar Wax,Concentrate,0.10,0.10,1.0000,g,1.0000,g,0.00000000,ea,0.00000000,ea,0.00220462,lb,0.00220462,lb
0001297489,404R-00197,LOST CREEK VENTURES INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/27/2017 6:01:45 PM +00:00,Lara Parker,3/27/2017 6:35:34 PM +00:00,Ronald Morris,1A4000312687545000001160,Accepted,Moonshine Haze Live Resin,Concentrate,0.10,0.10,1.0000,g,1.0000,g,0.00000000,ea,0.00000000,ea,0.00220462,lb,0.00220462,lb
0001297489,404R-00197,LOST CREEK VENTURES INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Wholesale,3/27/2017 6:01:45 PM +00:00,Lara Parker,3/27/2017 6:35:34 PM +00:00,Ronald Morris,1A4000312687545000001161,Accepted,Afghani Wax,Concentrate,0.10,0.10,1.0000,g,1.0000,g,0.00000000,ea,0.00000000,ea,0.00220462,lb,0.00220462,lb
